TGL_LAHIR,JENIS_KELAMIN,TANGGAL_DAFTAR,KECAMATAN,PENDIDIKAN,JURUSAN,TAHUN_LULUS,Keterampilan,UPAH_DIINGINKAN,JABATAN_DIINGINKAN,WILAYAH_DIINGINKAN,WILAYAH_DIINGINKAN_DETAIL,UMUR_SAAT_DAFTAR,original_index,JABATAN_DIINGINKAN_Normalized,wilayah_diinginkan_detail_normalized
2005-08-10,L,2024-07-25,INDIHIANG,SMA / LAINNYA,IPS,2024.0,OLAHRAGA ,Rp 1.000.001 - Rp 2.500.000,STAF,DI DALAM NEGERI,TASIKMALAYA ,18,10402,administrasi/staf umum,tasikmalaya
2005-10-07,L,2024-07-25,KAWALU,SMK,PERKANTORAN,2024.0,OLAHRAGA,Rp 2.500.001 - Rp 5.000.000,KARYAWAN,DI DALAM NEGERI,TASIKMALAYA,18,10403,pekerja umum,tasikmalaya
2005-10-07,L,2024-07-25,INDIHIANG,SMK,TEKNIK PEMESINAN,2024.0,OLAHRAGA ,Rp 5.000.001 - Rp 10.000.000,MANAGER ,DI DALAM NEGERI,CIKARANG/KARAWANG/KARAWANG ,18,10404,manajemen/direksi,cikarang
2005-10-07,L,2024-07-25,INDIHIANG,SMK,TEKNIK PEMESINAN,2024.0,OLAHRAGA ,Rp 5.000.001 - Rp 10.000.000,MANAGER ,DI DALAM NEGERI,CIKARANG/KARAWANG/KARAWANG ,18,10404,manajemen/direksi,karawang
2005-09-05,L,2024-07-25,MANGKUBUMI,SMA / LAINNYA,IPS,2024.0,-,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,JAWA BARAT,18,10405,lain-lain,jawa barat
2006-04-16,L,2024-07-25,MANGKUBUMI,SMA / LAINNYA,IPS,2024.0,-,Rp 1.000.001 - Rp 2.500.000,APA SAJA,DI DALAM NEGERI,JAWA BARAT,18,10406,lain-lain,jawa barat
1994-08-13,L,2024-07-29,TAMANSARI,SMK,KRIYA LOGAM ,2013.0,MAIN SEPEDAH,Rp 1.000.001 - Rp 2.500.000,KEPALA PRODUKSI ,DI DALAM NEGERI,KOTA TASIKMALAYA,29,10407,produksi/operasional,lokasi tidak spesifik
2004-09-09,L,2024-07-29,CIHIDEUNG,SMA / LAINNYA,IPS,2023.0,"OLAHRAGA, BOXING",Rp 2.500.001 - Rp 5.000.000,TNI,DI DALAM NEGERI,"TASIKMALAYA, BANDUNG",19,10408,keamanan/perlindungan,bandung
2004-09-09,L,2024-07-29,CIHIDEUNG,SMA / LAINNYA,IPS,2023.0,"OLAHRAGA, BOXING",Rp 2.500.001 - Rp 5.000.000,TNI,DI DALAM NEGERI,"TASIKMALAYA, BANDUNG",19,10408,keamanan/perlindungan,tasikmalaya
1996-09-16,L,2024-07-29,TAMANSARI,SMA / LAINNYA,KRIYA KAYU,2015.0,OLAHRAGA,Rp 2.500.001 - Rp 5.000.000,OPERATOR PRODUKSI,DI DALAM NEGERI,TASIKMALAYA,27,10409,produksi/operasional,tasikmalaya
2002-04-27,L,2024-07-29,KAWALU,SMK,TEKNIK KOMPUTER DAN JARINGAN,2021.0,"VOLLY, PUBLIC SPEAKING",Rp 2.500.001 - Rp 5.000.000,PROGRAMEE,DI DALAM NEGERI,"TASIKMALAYA, BANDUNG, BEKASI",22,10410,it/software,bandung
2002-04-27,L,2024-07-29,KAWALU,SMK,TEKNIK KOMPUTER DAN JARINGAN,2021.0,"VOLLY, PUBLIC SPEAKING",Rp 2.500.001 - Rp 5.000.000,PROGRAMEE,DI DALAM NEGERI,"TASIKMALAYA, BANDUNG, BEKASI",22,10410,it/software,bekasi
2002-04-27,L,2024-07-29,KAWALU,SMK,TEKNIK KOMPUTER DAN JARINGAN,2021.0,"VOLLY, PUBLIC SPEAKING",Rp 2.500.001 - Rp 5.000.000,PROGRAMEE,DI DALAM NEGERI,"TASIKMALAYA, BANDUNG, BEKASI",22,10410,it/software,tasikmalaya
2004-10-10,P,2024-07-29,MANGKUBUMI,SMA / LAINNYA,ILMU PENGETAHUAN SOSIAL,2024.0,TARI TRADISIONAL,Rp 2.500.001 - Rp 5.000.000,MANAGER,DI DALAM NEGERI,"TASIKMALAYA,BANDUNG",19,10411,manajemen/direksi,bandung
2004-10-10,P,2024-07-29,MANGKUBUMI,SMA / LAINNYA,ILMU PENGETAHUAN SOSIAL,2024.0,TARI TRADISIONAL,Rp 2.500.001 - Rp 5.000.000,MANAGER,DI DALAM NEGERI,"TASIKMALAYA,BANDUNG",19,10411,manajemen/direksi,tasikmalaya
2001-08-15,L,2024-07-29,TAMANSARI,SMK,TEHNIK PEMESINAN,2020.0,OLAHRAGA,Rp 5.000.001 - Rp 10.000.000,KARYAWAN,DI DALAM NEGERI,DIMANA SAJA,22,10412,pekerja umum,lokasi tidak spesifik
2003-08-03,P,2024-07-29,CIBEUREUM,SMK,DESAIN KOMUNIKASI VISUAL,2022.0,.,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,DIMANA SAJA,20,10413,lain-lain,lokasi tidak spesifik
2006-04-07,P,2024-07-30,CIBEUREUM,SMK,LOGAM DAN PERHIASAN ,2024.0,OLAHRAGA ,Rp 2.500.001 - Rp 5.000.000,OWNER,DI DALAM NEGERI,SUBANG,18,10414,bisnis/wirausaha,subang
2005-10-09,P,2024-07-30,TAMANSARI,SMK,KRIYA KREATIF LOGAM DAN PERHIASAN,2024.0,OLAHRAGA,Rp 2.500.001 - Rp 5.000.000,MENEJER,DI DALAM NEGERI,SUBANG,18,10415,manajemen/direksi,subang
2006-04-03,P,2024-07-30,KAWALU,SMK,KRIYA KREATIF LOGAM  PERHIASAN ,2024.0,OLAHRAGA ,Rp 2.500.001 - Rp 5.000.000,MANAGER ,DI DALAM NEGERI,SUBANG,18,10416,manajemen/direksi,subang
2006-06-21,P,2024-07-30,CIHIDEUNG,SMK,KRIYA KULIT DAN IMITASI,2024.0,TEATER ,0 - Rp 1.000.000,OPERATOR ,DI DALAM NEGERI,"TASIKMALAYA, SUBANG, CIKARANG, KARAWANG, TANGGERANG, BANDUNG, CIREBON ",18,10417,produksi/operasional,bandung
2006-06-21,P,2024-07-30,CIHIDEUNG,SMK,KRIYA KULIT DAN IMITASI,2024.0,TEATER ,0 - Rp 1.000.000,OPERATOR ,DI DALAM NEGERI,"TASIKMALAYA, SUBANG, CIKARANG, KARAWANG, TANGGERANG, BANDUNG, CIREBON ",18,10417,produksi/operasional,cikarang
2006-06-21,P,2024-07-30,CIHIDEUNG,SMK,KRIYA KULIT DAN IMITASI,2024.0,TEATER ,0 - Rp 1.000.000,OPERATOR ,DI DALAM NEGERI,"TASIKMALAYA, SUBANG, CIKARANG, KARAWANG, TANGGERANG, BANDUNG, CIREBON ",18,10417,produksi/operasional,cirebon
2006-06-21,P,2024-07-30,CIHIDEUNG,SMK,KRIYA KULIT DAN IMITASI,2024.0,TEATER ,0 - Rp 1.000.000,OPERATOR ,DI DALAM NEGERI,"TASIKMALAYA, SUBANG, CIKARANG, KARAWANG, TANGGERANG, BANDUNG, CIREBON ",18,10417,produksi/operasional,karawang
2006-06-21,P,2024-07-30,CIHIDEUNG,SMK,KRIYA KULIT DAN IMITASI,2024.0,TEATER ,0 - Rp 1.000.000,OPERATOR ,DI DALAM NEGERI,"TASIKMALAYA, SUBANG, CIKARANG, KARAWANG, TANGGERANG, BANDUNG, CIREBON ",18,10417,produksi/operasional,subang
2006-06-21,P,2024-07-30,CIHIDEUNG,SMK,KRIYA KULIT DAN IMITASI,2024.0,TEATER ,0 - Rp 1.000.000,OPERATOR ,DI DALAM NEGERI,"TASIKMALAYA, SUBANG, CIKARANG, KARAWANG, TANGGERANG, BANDUNG, CIREBON ",18,10417,produksi/operasional,tangerang
2006-06-21,P,2024-07-30,CIHIDEUNG,SMK,KRIYA KULIT DAN IMITASI,2024.0,TEATER ,0 - Rp 1.000.000,OPERATOR ,DI DALAM NEGERI,"TASIKMALAYA, SUBANG, CIKARANG, KARAWANG, TANGGERANG, BANDUNG, CIREBON ",18,10417,produksi/operasional,tasikmalaya
2006-07-07,P,2024-07-30,PURBARATU,SMK,KRIYA KREATIF KULIT DAN IMITASI ,2021.0,TEATER ,Rp 2.500.001 - Rp 5.000.000,OPERATOR PRODUKSI ,DI DALAM NEGERI,"SUBANG, KARAWANG, CIKARANG, JAKARTA ",18,10418,produksi/operasional,cikarang
2006-07-07,P,2024-07-30,PURBARATU,SMK,KRIYA KREATIF KULIT DAN IMITASI ,2021.0,TEATER ,Rp 2.500.001 - Rp 5.000.000,OPERATOR PRODUKSI ,DI DALAM NEGERI,"SUBANG, KARAWANG, CIKARANG, JAKARTA ",18,10418,produksi/operasional,jakarta
2006-07-07,P,2024-07-30,PURBARATU,SMK,KRIYA KREATIF KULIT DAN IMITASI ,2021.0,TEATER ,Rp 2.500.001 - Rp 5.000.000,OPERATOR PRODUKSI ,DI DALAM NEGERI,"SUBANG, KARAWANG, CIKARANG, JAKARTA ",18,10418,produksi/operasional,karawang
2006-07-07,P,2024-07-30,PURBARATU,SMK,KRIYA KREATIF KULIT DAN IMITASI ,2021.0,TEATER ,Rp 2.500.001 - Rp 5.000.000,OPERATOR PRODUKSI ,DI DALAM NEGERI,"SUBANG, KARAWANG, CIKARANG, JAKARTA ",18,10418,produksi/operasional,subang
2004-07-10,L,2024-08-05,CIBEUREUM,SMK,TKJ,2022.0,RENANG,Rp 1.000.001 - Rp 2.500.000,STAF,DI DALAM NEGERI,BANJAR,20,10419,administrasi/staf umum,banjar
2001-04-30,L,2024-07-30,MANGKUBUMI,SMA / LAINNYA,MIPA,2020.0,.,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,DIMANA SAJA,23,10420,lain-lain,lokasi tidak spesifik
2006-09-14,L,2024-07-30,BUNGURSARI,SMK,SMKN 2 TASIKMALAYA,2024.0,.,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,.,17,10421,lain-lain,lokasi tidak spesifik
2005-11-21,P,2024-07-30,TAMANSARI,SMK,DESAIN KOMUNIKASI VISUAL ,2024.0,.,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,DIMANA SAJA,18,10422,lain-lain,lokasi tidak spesifik
2000-12-25,L,2024-07-30,MANGKUBUMI,SMK,TEKNIK KENDARAAN RINGAN,2019.0,OTOMOTIF ,Rp 2.500.001 - Rp 5.000.000,KARYAWAN ,DI DALAM NEGERI,JAWA BARAT ,23,10423,pekerja umum,jawa barat
2006-07-19,P,2024-07-30,KAWALU,SMA / LAINNYA,IPS,2024.0,MENJAHIT ,Rp 2.500.001 - Rp 5.000.000,KARYAWAN PABRIK ,DI DALAM NEGERI,TASIKMALAYA - BANDUNG ,18,10424,pekerja umum,bandung
2006-07-19,P,2024-07-30,KAWALU,SMA / LAINNYA,IPS,2024.0,MENJAHIT ,Rp 2.500.001 - Rp 5.000.000,KARYAWAN PABRIK ,DI DALAM NEGERI,TASIKMALAYA - BANDUNG ,18,10424,pekerja umum,tasikmalaya
2006-04-26,P,2024-07-30,INDIHIANG,SMA / LAINNYA,IPS,2024.0,,Rp 2.500.001 - Rp 5.000.000,KARYAWAN ,DI DALAM NEGERI,MAJALENGKA ,18,10425,pekerja umum,majalengka
1998-08-21,L,2024-07-30,KAWALU,SMK,ADMINISTRASI PERKANTORAN,2017.0,OLAHRAGA,Rp 2.500.001 - Rp 5.000.000,PEGAWAI,DI DALAM NEGERI,TASIKMALAYA,25,10426,pekerja umum,tasikmalaya
2001-02-13,L,2024-07-30,BUNGURSARI,S1,EKONOMI PEMBANGUNAN,2024.0,"MARKETING, ADMINISTRASI, KEUANGAN ",Rp 5.000.001 - Rp 10.000.000,"MANAJER,ADMINISTRASI MARKETING",DI DALAM NEGERI,"BANDUNG, JAKARTA, TASIKMALAYA",23,10427,manajemen/direksi,bandung
2001-02-13,L,2024-07-30,BUNGURSARI,S1,EKONOMI PEMBANGUNAN,2024.0,"MARKETING, ADMINISTRASI, KEUANGAN ",Rp 5.000.001 - Rp 10.000.000,"MANAJER,ADMINISTRASI MARKETING",DI DALAM NEGERI,"BANDUNG, JAKARTA, TASIKMALAYA",23,10427,manajemen/direksi,jakarta
2001-02-13,L,2024-07-30,BUNGURSARI,S1,EKONOMI PEMBANGUNAN,2024.0,"MARKETING, ADMINISTRASI, KEUANGAN ",Rp 5.000.001 - Rp 10.000.000,"MANAJER,ADMINISTRASI MARKETING",DI DALAM NEGERI,"BANDUNG, JAKARTA, TASIKMALAYA",23,10427,manajemen/direksi,tasikmalaya
2001-02-13,L,2024-07-30,BUNGURSARI,S1,EKONOMI PEMBANGUNAN,2024.0,"MARKETING, ADMINISTRASI, KEUANGAN ",Rp 5.000.001 - Rp 10.000.000,"MANAJER,ADMINISTRASI MARKETING",DI DALAM NEGERI,"BANDUNG, JAKARTA, TASIKMALAYA",23,10428,administrasi/staf umum,bandung
2001-02-13,L,2024-07-30,BUNGURSARI,S1,EKONOMI PEMBANGUNAN,2024.0,"MARKETING, ADMINISTRASI, KEUANGAN ",Rp 5.000.001 - Rp 10.000.000,"MANAJER,ADMINISTRASI MARKETING",DI DALAM NEGERI,"BANDUNG, JAKARTA, TASIKMALAYA",23,10428,administrasi/staf umum,jakarta
2001-02-13,L,2024-07-30,BUNGURSARI,S1,EKONOMI PEMBANGUNAN,2024.0,"MARKETING, ADMINISTRASI, KEUANGAN ",Rp 5.000.001 - Rp 10.000.000,"MANAJER,ADMINISTRASI MARKETING",DI DALAM NEGERI,"BANDUNG, JAKARTA, TASIKMALAYA",23,10428,administrasi/staf umum,tasikmalaya
2002-05-07,L,2024-07-30,MANGKUBUMI,S1,EKONOMI PEMBANGUNAN,2024.0,"PENGOPRASIAN KOMPUTER, PENGIMPUTAN DATA",Rp 5.000.001 - Rp 10.000.000,KETUA DIVISI,DI DALAM NEGERI,JAWA BARAT,22,10429,manajemen/direksi,jawa barat
2006-03-06,L,2024-07-30,INDIHIANG,SMK,TEKNIK DAN BISNIS SEPEDAH MOTOR ,2024.0,SEPAK BOLA,Rp 5.000.001 - Rp 10.000.000,KARYAWAN,DI DALAM NEGERI,KARAWANG,18,10430,pekerja umum,karawang
2006-02-26,L,2024-07-30,CIPEDES,SMK,TEKNIK BISNIS SEPEDA MOTOR ,2024.0,OLAHRAGA ,0 - Rp 1.000.000,KARYAWAN ,DI DALAM NEGERI,LUAR KOTA ,18,10431,pekerja umum,lokasi tidak spesifik
2003-03-13,L,2024-07-30,TAWANG,SMK,TEKNIK DAN BISNIS SEPEDAH MOTOR,2024.0,.,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,DIMANA SAJA,21,10432,lain-lain,lokasi tidak spesifik
2005-09-21,L,2024-07-30,TAWANG,SMA / LAINNYA,IPS,2024.0,BAHASA,Rp 1.000.001 - Rp 2.500.000,GUDANG,DI DALAM NEGERI,TASIKMALAYA-JAKARTA,18,10433,logistik/gudang,jakarta
2005-09-21,L,2024-07-30,TAWANG,SMA / LAINNYA,IPS,2024.0,BAHASA,Rp 1.000.001 - Rp 2.500.000,GUDANG,DI DALAM NEGERI,TASIKMALAYA-JAKARTA,18,10433,logistik/gudang,tasikmalaya
2002-09-03,P,2024-07-30,CIBEUREUM,SMP / LAINNYA,-,2018.0,,Rp 1.000.001 - Rp 2.500.000,APA SAJA,DI DALAM NEGERI,JAWA BARAT,21,10434,lain-lain,jawa barat
1998-01-22,P,2024-07-31,CIHIDEUNG,S1,MANAJEMEN,2022.0,BERNYANYI,Rp 5.000.001 - Rp 10.000.000,SESUAI YANG DI BUTUHKAN,DI DALAM NEGERI,TASIKMALAYA,26,10435,lain-lain,tasikmalaya
2005-02-25,P,2024-07-31,TAMANSARI,SMK,MEKATRONIKA,2024.0,.,Rp 2.500.001 - Rp 5.000.000,.,DI DALAM NEGERI,DIMANA SAJA,19,10436,,lokasi tidak spesifik
2003-05-31,P,2024-07-31,KAWALU,SMK,IPS,2021.0,.,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,DIMANA SAJA,21,10437,lain-lain,lokasi tidak spesifik
2006-03-21,P,2024-07-31,CIBEUREUM,SMA / LAINNYA,MIPA,2024.0,.,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,DIMANA SAJA,18,10438,lain-lain,lokasi tidak spesifik
2005-09-30,P,2024-07-31,CIBEUREUM,SMA / LAINNYA,MIPA,2024.0,.,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,DIMANA SAJA,18,10439,lain-lain,lokasi tidak spesifik
2005-08-01,P,2024-07-31,KAWALU,SMK,KRIYA KREATIF KULIT DAN IMITASI,2024.0,OLAHRAGA ,Rp 2.500.001 - Rp 5.000.000,KARYAWAN ,DI DALAM NEGERI,TASIKMALAYA ,18,10440,pekerja umum,tasikmalaya
2005-09-18,P,2024-07-31,KAWALU,SMK,KRIYA KULIT DAN IMITASI,2024.0,OLAHRAGA,Rp 5.000.001 - Rp 10.000.000,KARYAWAN,DI DALAM NEGERI,SUBANG,18,10441,pekerja umum,subang
2006-02-11,P,2024-07-31,CIHIDEUNG,SMK,KRIYA KULIT DAN IMITASI,2024.0,OLAHRAGA,Rp 2.500.001 - Rp 5.000.000,KARYAWAN,DI DALAM NEGERI,TASIKMALAYA,18,10442,pekerja umum,tasikmalaya
2006-06-16,P,2024-07-31,MANGKUBUMI,SMK,KRIYA KREATIF KULIT DAN IMITASI,2024.0,OLAHRAGA,Rp 5.000.001 - Rp 10.000.000,KARYAWAN,DI DALAM NEGERI,SUBANG,18,10443,pekerja umum,subang
2005-01-06,P,2024-07-31,KAWALU,SMK,KRIYA KREATIF KULIT DAN IMITASI,2024.0,OLAHRAGA ,Rp 5.000.001 - Rp 10.000.000,KARYAWAN ,DI DALAM NEGERI,BEKASI ,19,10444,pekerja umum,bekasi
2004-01-06,L,2024-07-31,MANGKUBUMI,SMA / LAINNYA,IPA,2022.0,OLAHRAGA,Rp 5.000.001 - Rp 10.000.000,DIREKTURR,DI DALAM NEGERI,KARAWANG,20,10445,manajemen/direksi,karawang
2005-11-10,L,2024-07-31,KAWALU,SMK,TEKNIK KENDARAAN RINGAN OTOMOTIF,2024.0,,Rp 2.500.001 - Rp 5.000.000,OPERATOR,DI DALAM NEGERI,TASIKMALAYA ,18,10446,produksi/operasional,tasikmalaya
1998-12-02,L,2024-07-31,KAWALU,SMP / LAINNYA,MONTIR,2014.0,MAIN BOLA,Rp 2.500.001 - Rp 5.000.000,OPERATOR,DI DALAM NEGERI,TASIKMALAYA ,25,10447,produksi/operasional,tasikmalaya
2005-01-11,L,2024-07-31,TAMANSARI,SMK,TEKNIK ELEKTRONIKA,2024.0,OLAHRAGA,> Rp 10.000.000,OPERATOR PRODUKSI,DI LUAR NEGERI,TOKYO,19,10448,produksi/operasional,lokasi tidak spesifik
1990-09-03,L,2024-07-31,KAWALU,SMA / LAINNYA,IPS,2012.0,DRIVER,> Rp 10.000.000,DRIVER,DI DALAM NEGERI,KALIMANTAN,33,10449,transportasi,kalimantan
2006-03-17,P,2024-07-31,CIHIDEUNG,SMA / LAINNYA,REKAYASA PERANGKAT LUNAK ,2024.0,,0 - Rp 1.000.000,KARYAWAN ,DI DALAM NEGERI,BANDUNG ,18,10450,pekerja umum,bandung
2001-08-31,L,2024-07-31,MANGKUBUMI,S1,SARJANA AGROTEKNOLOGI,2024.0,.,Rp 5.000.001 - Rp 10.000.000,.,DI DALAM NEGERI,DIMANA SAJA,22,10451,,lokasi tidak spesifik
2005-02-01,P,2024-07-31,INDIHIANG,SMA / LAINNYA,IPS,2023.0,.,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,DIMANA SAJA,19,10452,lain-lain,lokasi tidak spesifik
2004-11-21,L,2024-08-01,INDIHIANG,SMA / LAINNYA,IPA,2024.0,SEPAK BOLA,Rp 2.500.001 - Rp 5.000.000,LAINNYA,DI DALAM NEGERI,LAINNYA,19,10453,lain-lain,lokasi tidak spesifik
2001-09-19,P,2024-08-01,CIBEUREUM,S1,MANAJEMEN,2024.0,,Rp 2.500.001 - Rp 5.000.000,"ADMINISTRASI,HRD,HEADSTORE ",DI DALAM NEGERI,"TASIKMALAYA, KARAWANG, JAKARTA",22,10454,administrasi/staf umum,jakarta
2001-09-19,P,2024-08-01,CIBEUREUM,S1,MANAJEMEN,2024.0,,Rp 2.500.001 - Rp 5.000.000,"ADMINISTRASI,HRD,HEADSTORE ",DI DALAM NEGERI,"TASIKMALAYA, KARAWANG, JAKARTA",22,10454,administrasi/staf umum,karawang
2001-09-19,P,2024-08-01,CIBEUREUM,S1,MANAJEMEN,2024.0,,Rp 2.500.001 - Rp 5.000.000,"ADMINISTRASI,HRD,HEADSTORE ",DI DALAM NEGERI,"TASIKMALAYA, KARAWANG, JAKARTA",22,10454,administrasi/staf umum,tasikmalaya
2001-09-19,P,2024-08-01,CIBEUREUM,S1,MANAJEMEN,2024.0,,Rp 2.500.001 - Rp 5.000.000,"ADMINISTRASI,HRD,HEADSTORE ",DI DALAM NEGERI,"TASIKMALAYA, KARAWANG, JAKARTA",22,10455,personalia/hrd,jakarta
2001-09-19,P,2024-08-01,CIBEUREUM,S1,MANAJEMEN,2024.0,,Rp 2.500.001 - Rp 5.000.000,"ADMINISTRASI,HRD,HEADSTORE ",DI DALAM NEGERI,"TASIKMALAYA, KARAWANG, JAKARTA",22,10455,personalia/hrd,karawang
2001-09-19,P,2024-08-01,CIBEUREUM,S1,MANAJEMEN,2024.0,,Rp 2.500.001 - Rp 5.000.000,"ADMINISTRASI,HRD,HEADSTORE ",DI DALAM NEGERI,"TASIKMALAYA, KARAWANG, JAKARTA",22,10455,personalia/hrd,tasikmalaya
2001-09-19,P,2024-08-01,CIBEUREUM,S1,MANAJEMEN,2024.0,,Rp 2.500.001 - Rp 5.000.000,"ADMINISTRASI,HRD,HEADSTORE ",DI DALAM NEGERI,"TASIKMALAYA, KARAWANG, JAKARTA",22,10456,manajemen/direksi,jakarta
2001-09-19,P,2024-08-01,CIBEUREUM,S1,MANAJEMEN,2024.0,,Rp 2.500.001 - Rp 5.000.000,"ADMINISTRASI,HRD,HEADSTORE ",DI DALAM NEGERI,"TASIKMALAYA, KARAWANG, JAKARTA",22,10456,manajemen/direksi,karawang
2001-09-19,P,2024-08-01,CIBEUREUM,S1,MANAJEMEN,2024.0,,Rp 2.500.001 - Rp 5.000.000,"ADMINISTRASI,HRD,HEADSTORE ",DI DALAM NEGERI,"TASIKMALAYA, KARAWANG, JAKARTA",22,10456,manajemen/direksi,tasikmalaya
2004-10-27,P,2024-08-01,TAMANSARI,SMA / LAINNYA,MIPA,2023.0,PUBLIK SPEAKING,Rp 2.500.001 - Rp 5.000.000,AKUNTANSI,DI DALAM NEGERI,TASIKMALAYA,19,10457,keuangan/akuntansi/perbankan,tasikmalaya
2003-01-01,L,2024-08-01,TAMANSARI,SMK,BISNIS DARING DAN PEMASARAN,2023.0,OLAHRAGA,Rp 2.500.001 - Rp 5.000.000,BOS,DI DALAM NEGERI,TASIKMALAYA,21,10458,manajemen/direksi,tasikmalaya
2004-10-03,L,2024-08-01,CIBEUREUM,SMA / LAINNYA,ILMU PENGETAHUAN SOSIAL,2024.0,OLAHRAGA,Rp 5.000.001 - Rp 10.000.000,KARYAWAN BUMN,DI DALAM NEGERI,JAKARTA,19,10459,pekerja umum,jakarta
1985-10-30,P,2024-08-01,INDIHIANG,SMA / LAINNYA,IPS,2005.0,.,Rp 2.500.001 - Rp 5.000.000,.,DI DALAM NEGERI,DIMANA SAJA,38,10460,,lokasi tidak spesifik
2006-08-13,P,2024-08-01,INDIHIANG,SMK,LAYANAN PERBANKAN,2024.0,.,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,DIMANA SAJA,17,10461,lain-lain,lokasi tidak spesifik
2006-02-28,L,2024-08-02,PURBARATU,SMA / LAINNYA,IPS,2024.0,.,Rp 2.500.001 - Rp 5.000.000,.,DI DALAM NEGERI,DIMANA SAJA,18,10462,,lokasi tidak spesifik
2005-08-27,L,2024-08-02,PURBARATU,SMK,TEKNIK KOMPUTER DAN JARINGAN,2024.0,-,Rp 2.500.001 - Rp 5.000.000,APA SAJA,DI DALAM NEGERI,DIMANA SAJA,18,10463,lain-lain,lokasi tidak spesifik
2000-12-24,L,2024-08-02,CIBEUREUM,SMA / LAINNYA,IPS,2019.0,OLAHRAGA ,Rp 2.500.001 - Rp 5.000.000,OPERATOR PRODUKSI ,DI DALAM NEGERI,LUAR KOTA,23,10464,produksi/operasional,lokasi tidak spesifik
2002-06-25,P,2024-08-02,BUNGURSARI,SMK,TEKNIK AUDIO VIDEO,2021.0,KOMPUTER,Rp 2.500.001 - Rp 5.000.000,ADMINISTRASI,DI DALAM NEGERI,BANDUNG,22,10465,administrasi/staf umum,bandung
2001-03-28,L,2024-08-02,PURBARATU,SMK,TEKNIK OTOMOTIF KENDARAAN RINGAN,2019.0,OTOMOTIF KENDARAAN RINGAN,Rp 5.000.001 - Rp 10.000.000,KARYAWAN,DI DALAM NEGERI,MOROWALI SULAWESI TENGAH,23,10466,pekerja umum,sulawesi
2006-04-27,L,2024-08-02,CIPEDES,SMK,TEKNIK DAN BISNIS SEPEDAH MOTOR,2024.0,BAIK,Rp 2.500.001 - Rp 5.000.000,OTOMOTIF ,DI DALAM NEGERI,TASIKMALAYA ,18,10467,lain-lain,tasikmalaya
2003-08-16,L,2024-08-02,PURBARATU,SMK,TEKNIK DAN BISNIS SEPEDAH MOTOR,2022.0,BAIK,Rp 2.500.001 - Rp 5.000.000,OTOMOTIF ,DI DALAM NEGERI,TASIKMALAYA ,20,10468,lain-lain,tasikmalaya
2005-09-03,L,2024-08-02,INDIHIANG,SMK,ANALISIS PENGUJIAN LABORATORIUM,2024.0,ANALISIS ,> Rp 10.000.000,QC,DI DALAM NEGERI,INDONESIA ,18,10469,quality control/assurance,lokasi tidak spesifik
2001-02-18,P,2024-08-02,CIBEUREUM,SMA / LAINNYA,TEKNIK KOMPUTER DAN JARINGAN ,2019.0,SENI MUSIK,Rp 2.500.001 - Rp 5.000.000,KARYAWAN,DI DALAM NEGERI,JAWABARAT,23,10470,pekerja umum,jawa
2006-06-15,P,2024-08-06,CIPEDES,SMK,MANAJEMAN PERKANTORAN ,2024.0,SENI ,Rp 2.500.001 - Rp 5.000.000,STAFF ADMINISTRASI,DI DALAM NEGERI,TASIKMALAYA ,18,10471,administrasi/staf umum,tasikmalaya
2004-08-25,P,2024-08-07,KAWALU,SMK,TEKNIK KOMPUTER DAN JARINGAN,2023.0,,Rp 2.500.001 - Rp 5.000.000,AKUNTANSI,DI DALAM NEGERI,TASIKMALAYA ,19,10472,keuangan/akuntansi/perbankan,tasikmalaya
2004-05-18,L,2024-08-07,CIHIDEUNG,SMK,KRIYA KREATIF KULIT DAN IMITASI ,2024.0,LARI,Rp 2.500.001 - Rp 5.000.000,KARYAWAN ,DI DALAM NEGERI,JAWA BARAT,20,10473,pekerja umum,jawa barat
2006-02-28,P,2024-08-07,CIHIDEUNG,SMA / LAINNYA,KRIYA KULIT DAN IMITASI ,2024.0,BADMINTON ,Rp 2.500.001 - Rp 5.000.000,KARYAWAN ,DI DALAM NEGERI,"TASIKMALAYA, BANDUNG, SUBANG",18,10474,pekerja umum,bandung
2006-02-28,P,2024-08-07,CIHIDEUNG,SMA / LAINNYA,KRIYA KULIT DAN IMITASI ,2024.0,BADMINTON ,Rp 2.500.001 - Rp 5.000.000,KARYAWAN ,DI DALAM NEGERI,"TASIKMALAYA, BANDUNG, SUBANG",18,10474,pekerja umum,subang
